window_idx,t_start_s,t_end_s,covas_mean,ecg_mean,ecg_std,ecg_min,ecg_max,ecg_skew,ecg_kurt,ecg_hr_bpm,ecg_rr_mean_ms,ecg_rr_std_ms,ecg_rmssd,ecg_rr_range_ms,ecg_pnn50,eda_e4_mean,eda_e4_std,eda_e4_min,eda_e4_max,eda_e4_skew,eda_e4_kurt,eda_e4_scl_mean,eda_e4_scl_std,eda_e4_scl_slope,eda_e4_scr_n_peaks,eda_e4_scr_mean_amp,eda_e4_scr_max_amp,eda_rb_mean,eda_rb_std,eda_rb_min,eda_rb_max,eda_rb_skew,eda_rb_kurt,eda_rb_scl_mean,eda_rb_scl_std,eda_rb_scl_slope,eda_rb_scr_n_peaks,eda_rb_scr_mean_amp,eda_rb_scr_max_amp,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_skew,bvp_kurt,bvp_ac_dc_ratio,bvp_hr_bpm,bvp_ibi_mean_ms,bvp_ibi_std_ms,bvp_ibi_cv,bvp_pulse_amp_mean,bvp_pulse_amp_std,bvp_vasomotor_power,emg_mean,emg_std,emg_min,emg_max,emg_skew,emg_kurt,emg_rms,emg_mav,emg_iemg,emg_wl,emg_zcr,emg_median_freq,emg_mean_freq,resp_mean,resp_std,resp_min,resp_max,resp_skew,resp_kurt,resp_rate_bpm,resp_interval_mean_s,resp_interval_std_s,resp_irregularity_idx,resp_amp_mean,resp_amp_std,resp_dominant_freq,cross_eda_e4_rb_corr,cross_hr_bvp_ecg_diff
71,710.0,788.368,0.0,-0.0003944924269824203,0.13219633117433344,-0.2305887389548915,0.8326786178865745,2.7891208918434147,11.054690260164564,75.91733445803457,790.3333333333334,93.08386573733421,112.55059468361935,332.0,50.0,1.3563226064594758,0.012017023616184081,1.3399838764619492,1.3959678386009713,0.6686184538344639,0.1223679913196869,1.3645508718489938,0.0007827721089830054,-9.801876700464213e-07,2,0.004899848767585868,0.005993027876730839,9.596516340573338,0.13262831483369666,9.483027724778818,10.220102812763502,2.9041295024878844,9.190167655563686,9.541021463012381,0.0013841833394844863,1.7207418389335422e-06,3,0.13557513646985284,0.22861032845445095,0.15710903423776051,13.075954282502607,-35.67276794757272,37.80685721403929,-0.3233995393698246,0.6048440894780964,7.52458219894147,81.08108108108108,740.0,246.54952173278832,0.33317502936863286,14.578503364014917,10.208446010675946,0.0,-1.609940180453169e-06,0.007437018097078462,-0.0236618572726584,0.0299812727924936,0.23421824995017432,0.42289579248413744,0.007435530718980953,0.005820070690414655,0.05820070690414655,18.546583722144774,0.4368,52.734375,55.13733621536534,-0.3854243536955112,3.9178105508872854,-6.475761969116736,7.526359704437024,0.38689902060225423,-1.0138565769482628,11.92368839427663,5.032,,,2458784.091305267,3025515.4889684566,0.48828125,0.38632690917513834,5.163746623046507
72,788.372,798.368,8.1524,0.00024564466847307626,0.12164935797271506,-0.233970752768392,0.7938253603293081,2.8520961733887837,12.113186597670978,73.34963325183374,818.0,97.74921529561806,78.587530817554,360.0,41.66666666666667,1.5088661258692715,0.08059879069713725,1.3938965726211074,1.5932365907988693,-0.42494055596441116,-1.5958310806041192,1.4290307725993705,0.005101134535506699,6.411879061363434e-06,2,0.15951273361695928,0.1602929522126686,10.478696487096052,0.1956325620039518,10.193366454647212,10.713048275641157,-0.40580782919282543,-1.5022983891825985,10.290214528685159,0.012591272639660091,1.582271205990317e-05,1,0.4146432460290388,0.4146432460290388,-0.11865135013804766,3.6312346754829394,-9.488243132804069,7.152607839967967,-0.2660335171174974,-0.5987325810365451,5.4875526323724335,82.07934336525308,731.0,177.35941936182482,0.2426257446810189,4.667906998335996,1.8690522369540126,0.0,2.5338713985792403e-06,0.005034104660367822,-0.0212985504772961,0.0201455669378516,-0.02797355975406266,0.15199820439571265,0.005033098376561765,0.0040226123707813215,0.04022612370781321,12.608361984288088,0.4332,50.29296875,53.95487771560785,0.18258160138800408,3.9117677594322156,-4.554666512131903,7.762494721510055,0.5691816044200504,-1.1243995026385942,11.450381679389313,5.24,,,9495010.700077146,13314812.448582752,0.48828125,0.9834485852301862,8.729710113419344
73,798.372,808.368,0.2542,0.0007782042032008577,0.120259263850282,-0.2236205358512867,0.7696267704009057,2.8138485940910924,12.067371143326405,69.35687263556116,865.0909090909091,86.81181318859151,110.76461528845753,300.0,45.45454545454545,1.4944920366265337,0.017271530071689897,1.4761036249819257,1.5423008090191106,1.1234117944067195,0.19039898708822856,1.5197793834136775,0.002563828884077946,-3.1864540073010576e-06,0,0.0,0.0,10.401488079422426,0.038867460354375064,10.361370728386458,10.514672069020053,0.9125820587096652,0.2650151638170337,10.45290125214255,0.005997423832993343,-7.451868180940413e-06,0,0.0,0.0,0.06209779461576616,3.829309682335242,-11.772489201615622,15.142576065530257,-0.030128982323542202,1.365676083809479,9.247722670176676,86.13074204946996,696.6153846153846,188.19030193819697,0.2701495058741785,4.69423078976133,3.498457047112502,0.0,-1.8021304315265426e-07,0.004800973876394687,-0.0170415508907979,0.0184221537219946,-0.042151795413169844,0.07179184139622086,0.004800013588963706,0.003820699146214993,0.03820699146214993,12.38738184833988,0.438,50.29296875,55.3202880669631,0.18245049107049363,4.322522038904862,-5.50062137529632,7.802790798228945,0.25438044955585726,-1.4127428742403938,11.600928074245939,5.172000000000001,,,5067047.91019377,7097746.031771203,0.48828125,0.9343818601906078,16.7738694139088
74,808.372,818.368,0.0,-0.0017778773520257779,0.11891403417040443,-0.2260713563250591,0.8381776366743098,2.8293780118268987,12.474966657661314,68.24385805277525,879.2,52.95868410584068,73.68401002478986,164.0,70.0,1.4772543643722806,0.004553228605038283,1.4699545400040457,1.487920091145115,0.5706196513347572,-0.23373042686744672,1.475504230878279,0.0002414642929718076,-3.00823277998632e-07,6,0.004822763917385786,0.012613381912493393,10.270045930161372,0.04498856904038233,10.211773822681078,10.368350212167249,0.7796175050378019,-0.437102823790247,10.31203517213615,0.005625775221093888,-7.0178744584180375e-06,1,0.04167512269762419,0.04167512269762419,0.09224406983162386,4.121349717989339,-11.580926885927983,8.817049739439346,-0.39889607566694285,-0.6222740631897832,5.835037982832007,68.8360450563204,871.6363636363636,168.81189100728227,0.19367238225699884,5.243809277951985,1.8035285465812287,0.0,-2.482967087854026e-06,0.004762350774441085,-0.0185804134820136,0.0133713905680639,-0.0596217571543822,-0.34784702400117906,0.004761398856427135,0.0038973216971447153,0.03897321697144715,12.028723143488001,0.4196,49.8046875,53.92261873301906,-0.13126688700625055,4.808526696967894,-6.213398275271846,8.591656349951487,0.49968989629793065,-1.2256436720830304,11.194029850746269,5.36,,,16179019.969840838,22714761.0084481,0.48828125,0.3079534414140603,0.5921870035451491
75,818.372,828.368,0.021,0.00029307455330216536,0.1308558563094641,-0.2613006042950709,0.8602416213253733,2.7628541578100863,11.503017237688425,71.12068965517241,843.6363636363636,112.50535340798031,88.59796837399828,308.0,54.54545454545454,1.49269559900148,0.01149316238360493,1.4772860468216478,1.525267449219058,1.1464751612043713,0.689401268642817,1.4843292637239067,3.205805777726391e-05,-4.139519617337445e-08,4,0.007188984036358093,0.013478345166713979,10.324764721486199,0.03986123763442356,10.27574531008452,10.416451609450338,0.6176169051125648,-0.7128629332316136,10.282615195233182,0.000742868128517161,9.310854275178639e-07,1,0.02812060185027576,0.02812060185027576,-0.09669536751693883,3.966008791689375,-11.52230449944595,10.035494435576975,-0.22940049651074718,0.2724721586222989,7.001486925999822,78.87817703768624,760.6666666666666,202.4995323601035,0.2662132327258153,5.335281681625767,2.821125044362992,0.0,-4.886384445616766e-07,0.005854699291529008,-0.0228749021502582,0.0450476043239426,0.3075382707286373,2.2054676491595133,0.005853528254948472,0.004529972262258154,0.045299722622581536,14.238426538510542,0.4416,50.29296875,53.90785461412866,-0.11494811318450429,7.3126544788070325,-14.924608299049908,10.571852196397796,-0.3691170894945948,-0.8817615343508352,11.709601873536302,5.123999999999999,,,14776343.007933784,20746935.342864007,0.48828125,0.9656175848356532,7.75748738251383
76,828.372,838.368,41.0886,0.00014788471964727377,0.11810385246270529,-0.2465400257759019,0.6631124124024189,2.3744724325192434,8.493248787088646,82.97872340425532,723.0769230769231,32.78836566645131,29.64231210055428,100.0,7.6923076923076925,1.778566879531944,0.13348919336215026,1.5252770452114603,1.9236840515046083,-0.643416419558142,-0.884889932619203,1.6166245193874373,0.011842107633149662,1.4785497758878345e-05,2,0.2897658679371986,0.29736644029872217,10.862697117557895,0.2850425517883236,10.41652690367592,11.48540588473432,0.32315086099606943,-0.4435738150473969,10.551426432813894,0.018549383422800426,2.314165540011709e-05,1,0.2689975268561611,0.2689975268561611,-0.07632453319615942,3.8803185542849783,-12.509272487540532,11.473187082780912,-0.2357454539185621,0.5282483465448315,7.95964324645767,77.4526678141136,774.6666666666666,159.4748959060404,0.20586260228834818,4.978190750162962,2.814762290417262,0.0,1.5312228077721289e-06,0.005631557699935825,-0.0205374439455712,0.0420800423655138,0.07858615524662092,1.5525042773403905,0.005630431483953844,0.0043646240640972,0.043646240640971994,13.781450372349678,0.424,50.29296875,53.00766129113815,0.25541740847057226,3.583481136042588,-6.482340364796549,10.500900603568128,0.7975693637432498,0.8966567159695189,12.468827930174562,4.812,,,63142.49166427631,78699.80614521854,0.48828125,0.9165595170825097,5.526055590141723
77,838.372,848.368,0.0,0.0001292143571264596,0.12205358085704647,-0.2246148448548831,0.7167570787369492,2.6800799605875,10.618384738554001,77.41935483870968,775.0,70.14011950115543,63.31451075959817,248.0,58.333333333333336,1.7458801117382703,0.09251342172351444,1.6359159165531294,1.91672085023114,0.45102748490284295,-1.2063100706616556,1.8543401083333833,0.007857436421138448,-9.816569015863525e-06,0,0.0,0.0,11.705360179603495,0.1094450631275234,11.48591155999642,11.842127008862567,-0.3206766339442964,-1.2968393996089618,11.606350562805554,0.015569922797931427,1.9270235693637425e-05,1,0.2298487256514825,0.2298487256514825,0.12658537015410778,4.743383932011646,-13.1028497734518,22.528529049290743,0.5659891710560483,3.1872785135384056,9.969615862806563,84.01551055579492,714.1538461538462,211.2983065691118,0.2958722517663133,6.193287355677578,4.945185955443202,0.0,1.3107912856767247e-06,0.005672186982858981,-0.0201831898074232,0.0205533369698521,0.1499337844213178,0.1311247728356384,0.005671052583482299,0.004483282548829113,0.04483282548829113,14.140700860420903,0.4336,50.78125,54.36355838189417,-0.8234637209388475,5.425166361673448,-8.445943477802984,10.65155727075305,0.4277507089172129,-0.9484405385271795,11.252813203300825,5.332,,,10117958.747033617,14190944.569022983,0.48828125,-0.03731121028267303,6.596155717085239
78,848.372,858.368,0.0,-8.414586723934514e-05,0.12514627561385883,-0.2105665190408676,0.8044966177539244,2.9103190533270253,12.486596339883292,70.51282051282051,850.9090909090909,37.95116479228153,55.45448584199478,120.0,36.36363636363637,1.6272148743965826,0.008318777298293323,1.614140994470986,1.6401703720455585,0.03575056781711046,-1.5117086429388127,1.6333982758011076,0.00043728558481857707,-5.518584175237461e-07,3,0.0036880589693459864,0.006085360609465074,11.355841663731939,0.0954447443363808,11.237054486874552,11.516980739883545,0.2371437206648923,-1.4998727801059109,11.451906210279637,0.007114055899736721,-8.913343292400673e-06,0,0.0,0.0,-0.14682295946897642,4.669693441255658,-11.132325342452162,7.697501721091578,-0.37924040817312293,-0.876773046926377,4.774612409139273,76.38888888888889,785.4545454545455,189.36755985984698,0.24109295815489776,5.788427718375938,2.0757295478475597,0.0,-1.2215716190065257e-06,0.005838658927578789,-0.021360431518074,0.023467295123159,0.08632740313986963,0.11660333462229744,0.00583749120681168,0.004657984278015305,0.04657984278015305,14.624608574149047,0.434,50.29296875,54.76847880288959,0.381344114777172,4.085621277593024,-5.224312823919449,7.444891823755189,0.36462875773490366,-1.3103528630776489,11.450381679389313,5.24,,,5111334.082485279,7156037.700920307,0.48828125,0.9518531726801717,5.876068376068375
79,858.372,868.368,0.0654,-0.00033233388432462387,0.12194558058527145,-0.2174025823979984,0.7705440447800337,2.605020453659954,10.706118224392538,70.4826997009825,851.2727272727273,80.33565946588216,115.76527976902229,296.0,54.54545454545454,1.6903345270212653,0.04293847527600633,1.6179271716325825,1.7650152268302706,-0.13491633716968995,-0.8111570704447599,1.6415967869092787,0.003071005626622975,3.835182969373753e-06,1,0.05984112325721669,0.05984112325721669,11.216632490382693,0.034568507246840505,11.153793915248636,11.278655379477817,0.018283510698845023,-0.7187550983371787,11.221384656857762,0.0006631403768285174,-8.331391130433789e-07,1,0.05731388609767052,0.05731388609767052,0.09937996158426933,4.107315012304626,-10.23215406589176,7.367801635576094,-0.6492091220624534,-0.5655763937339287,5.1074003069660465,69.35687263556116,865.0909090909091,167.51444985162,0.1936379727162484,5.0958026691095695,1.373225648578014,0.0,1.874979193164588e-06,0.005367827277991593,-0.0194510002112199,0.0182248704320286,0.04330805214760433,0.0524096041727411,0.005366753932688088,0.004290965097775505,0.04290965097775505,13.38859771572372,0.4416,50.78125,54.617651247734564,-0.006146330657421686,3.9350930091593836,-5.3633392592433,7.639725979274182,0.37723295991332007,-1.2109227751467608,11.618900077459335,5.164,,,771160.2228181417,1078188.7945170824,0.48828125,-0.3008393498942063,1.1258270654213334
80,868.372,878.368,22.0556,8.181206329287178e-05,0.11840726494336334,-0.2254291916963215,0.7161897623103056,2.3315630975392443,8.377045244088624,75.15657620041753,798.3333333333334,74.74481840761858,48.6919817927869,212.0,25.0,1.8902133978372349,0.05542408575627737,1.7650347971765064,1.9484319661370644,-1.102751670258439,0.011063797935286779,1.8237358274974904,0.007363138898546465,9.157286182867134e-06,3,0.09909000158067356,0.12029153956053462,11.01030310875979,0.16552819229809365,10.691168459695728,11.21524313478036,-0.5378128708484738,-1.133238173173438,11.130042674060974,0.0041422439619831775,-5.213862006354818e-06,1,0.08427786831214057,0.08427786831214057,-0.05880361383653644,3.6324522431298005,-10.794812564441692,8.098230688960172,-0.29804453399100633,0.06570527672452009,6.638581266549951,85.12363194162951,704.8571428571429,162.15607730391545,0.23005523735861536,4.162393612515458,2.6418932949944094,0.0,-1.6371237789637096e-06,0.005111335971444968,-0.0219598958084455,0.0178468023557563,-0.13216235904893728,0.21886889763412976,0.00511031386423538,0.004068836511823922,0.04068836511823922,12.721431668516383,0.4176,49.8046875,53.27939453298857,-0.11835976723737313,3.6848313101037085,-4.6033611453265175,8.58126773801011,0.6382325055692692,-0.9596439863229405,10.83815028901734,5.5360000000000005,,,138722.39261503273,168160.92912569296,0.48828125,-0.08601002728432462,9.96705574121198
81,878.372,888.368,0.0,0.0002506103438339174,0.12831497780283074,-0.254112669240449,0.8063154220918487,2.770356179533023,11.302677025345977,79.68941561095218,752.9230769230769,115.19437308195045,114.47270417003348,452.0,53.84615384615385,1.8500171921697577,0.01443848035486822,1.8218988213119196,1.8814981740366183,0.04367066206632587,-0.5065874042462464,1.8672479779484588,0.0015657841736652473,-1.9476292091658048e-06,1,0.004189047292371351,0.004189047292371351,10.511081896369452,0.12139500478091282,10.207439560790762,10.690959258974065,-1.1841692217239534,0.5219912857535043,10.613902280112764,0.007768768624385854,-9.648849948003051e-06,0,0.0,0.0,0.5857234006188383,6.707767180402096,-21.16770046479427,41.9317443677573,1.89838684022021,10.008569621054187,14.349472203074294,75.4084625052367,795.6666666666666,288.65812850414443,0.3627877610022762,10.45689899239146,10.366662533391521,0.0,-6.487568004207748e-07,0.004515629302131913,-0.0183332892892687,0.0150118866190029,0.010813079277188468,0.0963948196342268,0.004514726132553338,0.003608542696588484,0.03608542696588484,11.344113148235095,0.4248,50.29296875,53.63649233216621,-0.19159583033430636,5.377001334046996,-8.466749266960306,11.169793188461131,0.48523927773953857,-0.8177916182432199,11.152416356877321,5.380000000000001,,,4605129.095562025,6467058.113882064,0.48828125,0.8931325629777367,4.280953105715483
82,888.372,898.368,0.0,0.00010232690815775522,0.12187861688849166,-0.2270124232525653,0.7648443411822817,2.7190808912889413,11.112453855412152,73.83100902378999,812.6666666666666,84.74703892208036,102.23680177100434,308.0,50.0,1.8177378007312226,0.014881771438241804,1.7899674258240454,1.839911586266064,-0.3198100644695834,-1.1285840013582762,1.8237320458762705,0.00015894671056289417,1.7911963536908127e-07,4,0.007272483017579767,0.016181382795741994,10.439680297356544,0.0852340759958758,10.179726613413797,10.512858984323868,-2.0106221324461457,3.2398683748110555,10.326656808406323,0.013898782663561027,1.719003505460995e-05,3,0.1574594628133449,0.1941846430609555,-0.5946114804148602,10.919056291230465,-50.74501862887334,24.33607476453819,-1.3940100394414598,4.782950692548276,10.965831685483428,80.78994614003591,742.6666666666666,262.9971770789853,0.35412546285321184,9.692345925793251,8.475628542586145,0.0,-2.9271526739443395e-06,0.004687270685545245,-0.0170022823617741,0.020295984982789,-0.026005135097480613,-0.11936779151773935,0.004686334051815208,0.003788476778272003,0.037884767782720034,11.909349710381342,0.428,50.29296875,53.479720013782504,0.0097490929336911,4.498203312999455,-5.496944528488841,8.425508679723665,0.42334592518432484,-1.2492032025382238,11.574074074074076,5.183999999999999,,,1970338.892413245,2762570.0002815863,0.48828125,0.1224122576059413,6.95893711624592
83,898.372,908.368,13.2276,-0.0004397724767419553,0.1165915232143408,-0.2179486242213458,0.7439672370878511,2.4202492639442488,9.24558303835571,79.68941561095218,752.9230769230769,87.28732395415112,76.90687008757193,292.0,30.76923076923077,1.8180316451243685,0.07508145243704356,1.757892549487372,1.9873136215956164,1.2040367277099433,-0.1809916500536013,1.7811975476182438,0.0007675526462481099,-9.37132619726266e-07,1,0.008584520505805937,0.008584520505805937,10.578647224931203,0.23141069702960979,10.425163180984816,11.039142628665491,1.1351409995748876,-0.4657158370683372,10.424648413003668,0.001400860734088438,1.7971693691148211e-06,3,0.20989588495720923,0.6132542974717285,0.013734945977602046,3.5188323790022875,-8.425336506522445,14.306371328121369,0.5143510206424935,1.0746076340885358,8.229363161587973,70.09345794392523,856.0,250.59289694642186,0.29274871138600683,4.989107895505569,3.4580478228338603,0.0,1.6667366502472979e-06,0.005229185989851648,-0.0227305407762977,0.0175445713826067,-0.020036876114664003,-0.06525248510481818,0.0052281403137277435,0.004202141956907393,0.042021419569073924,13.301039127009577,0.4312,49.8046875,54.05461654581319,-0.04646425992433624,4.07309917723527,-5.563308423204922,7.804881681107666,0.37790972163107317,-1.2228523650915395,10.65340909090909,5.632000000000001,,,1739088.198885721,2417975.912061358,0.48828125,0.9899295456995926,9.595957667026951
84,908.372,918.368,16.6908,-0.0003151349185854043,0.12552636679430407,-0.2519663640039506,0.8161489722256988,2.683785616936662,11.051442043783045,77.12082262210797,778.0,53.84151828198283,54.44596988174273,180.0,33.33333333333333,1.977221624485107,0.012592065604956959,1.9494214397443663,1.9984146947596104,0.035553473181410056,-1.201502606783004,1.9771422322248091,0.0008306874151207425,-1.027850880017902e-06,2,0.016162966763623943,0.02193165269418995,10.669691639542208,0.1555649272399679,10.357775592955324,11.025572992300845,0.7181181739828818,-0.4680641521178943,10.859984147032852,0.019113365196462943,-2.3818960044111627e-05,0,0.0,0.0,0.07378369199471434,6.538942128127239,-36.54829247131542,16.18109885781611,-1.312307296839482,6.599888994274,11.5884068983298,81.31776480400335,737.8461538461538,237.32180899706842,0.32164131744807023,6.820285679943465,4.491076118769477,0.0,3.980912941673764e-06,0.006116564122715426,-0.0369579258063615,0.0292842916102497,0.11936956539122044,1.0756383290701432,0.0061153419832655695,0.004748988172639298,0.04748988172639298,14.958101807212444,0.4264,50.29296875,54.13724336077899,-0.16424347796205147,5.412721958835041,-11.00489649301297,11.00242356253328,-0.09951659314313473,-0.16456037257903855,11.600928074245939,5.172000000000001,,,60748.16374587886,73710.40309471429,0.48828125,0.18128468744700782,4.1969421818953805
85,918.372,928.368,0.0,0.0004650490400572534,0.12258075127340276,-0.2420190145137534,0.7753754937116537,2.911460176111658,12.612658217884627,72.17847769028872,831.2727272727273,63.01284140409938,66.70532212649903,200.0,54.54545454545454,1.8910396385682136,0.01899436518631585,1.8618301252627236,1.949191213265121,0.8764239468385921,0.6013158158772698,1.9214038795982589,0.0032000592059045828,-3.968196651775999e-06,0,0.0,0.0,10.34371342402082,0.13901472558259442,9.996735696931646,10.533918930380352,-1.3105434106547993,0.6569300067593171,10.378037507870074,0.0008231165387598646,9.942018570160674e-07,4,0.07281258665061952,0.15526836755178586,-0.34656629331493993,15.619502276847678,-64.80122123880716,59.45386454260989,-0.17450984717996776,5.492926414237804,13.494522121497772,87.57297748123436,685.1428571428571,239.20086735849213,0.34912553617794934,15.91412705515621,18.30830820952988,0.0,-1.5667866234038444e-06,0.005175947610758729,-0.0178974660265863,0.0217325717222526,0.06912225369828982,0.16031886866553258,0.005174912554881637,0.00412938075139567,0.0412938075139567,12.988575639694321,0.4348,50.29296875,53.85586412283364,0.4952373065284677,3.5572813163470918,-5.941801661145525,6.4961078195255215,0.0166940231872693,-1.1781058912755138,11.66407465007776,5.144,,,2720444.879912134,3796143.020305858,0.48828125,0.41813525391197687,15.394499790945645
86,928.372,938.368,0.0,0.00035509110407599167,0.12817664023268616,-0.2341531934476442,0.8757813550282497,2.989347885574668,13.421803854595655,62.11180124223603,966.0,59.962951524716956,75.53071487076558,200.0,30.0,1.8413681753822269,0.009149765288902163,1.817498226455687,1.8617920924515083,-0.07798847510745152,-0.27894462832381617,1.851609884619803,0.0010116744582851014,-1.2591369448786939e-06,0,0.0,0.0,10.039772693815086,0.09710579573433537,9.844720313349011,10.258259304383335,-0.22865130976900605,-0.771059849415968,10.145641863600734,0.012469029042475821,-1.5436016817669828e-05,1,0.03540942998848351,0.03540942998848351,0.27784191725639396,17.83272029460031,-69.92244551780445,37.54537883929647,-0.7965566939813837,1.7294243087117263,8.305311315980346,82.41758241758242,728.0,186.9260103178082,0.256766497689297,18.12258650506731,13.046192516968915,0.0,-5.921372071296723e-07,0.005426630371467152,-0.0232777419195082,0.0219408145109884,0.06876188482446417,0.3948362540067287,0.005425544969151098,0.0042741518070466295,0.0427415180704663,13.574846286227888,0.4332,50.29296875,54.33174194860856,-0.24696873760940966,3.9848783104755032,-7.0272631419655855,8.974834228359258,0.3820473461991978,-0.5137359745478971,11.627906976744184,5.160000000000001,,,640241.8559550963,787911.5979649918,0.48828125,0.30779593594423454,20.305781175346397
87,938.372,948.368,0.0,-0.0009292423417619762,0.12225567403737435,-0.2548247261076919,0.767588928915119,2.6570440146942746,11.447272808043175,66.4599025254763,902.8,75.6142255869298,75.76572077426866,260.0,10.0,1.7882287961968353,0.017394906878556875,1.767256474666021,1.8174760393808784,0.36861068683385934,-1.3108861953076962,1.8059020715553467,0.0013340935104173136,-1.6706175048662954e-06,1,0.008803731170318185,0.008803731170318185,10.281631927102243,0.1863566202527917,9.999678218630478,10.614732785940316,0.11994770561573581,-1.2299525468799404,10.078703615376304,0.010465810308901638,1.310895328248628e-05,2,0.04114928420512953,0.06413682441145063,-0.013378451649688919,4.498367738341835,-10.996355512213738,18.906306700610205,0.2517396308187206,1.3814899240030671,8.479453381228062,69.2404532102392,866.5454545454545,330.56689599424914,0.3814766949157302,5.618806941603631,4.592790309802586,0.0,-3.2973193061729287e-06,0.005342058776225735,-0.01678363198454,0.0192516519860167,0.14845973043374866,0.12457374472848981,0.005340991275426084,0.004249107750768999,0.042491077507689996,13.77147180978075,0.4524,51.26953125,55.967504511465336,-0.28470767577069694,2.6756066401409697,-4.348325638466367,5.011025724956042,0.45961579634713007,-0.8860406478616487,10.964912280701755,5.4719999999999995,,,1518081.3801129295,2144570.9093249356,0.48828125,-0.9582039792070681,2.7805506847629005
88,948.372,958.368,0.0,0.0007202159421316637,0.12469984518058118,-0.2176030557583928,0.7868823320368155,2.77181069323006,11.251119584980007,67.67842493847417,886.5454545454545,84.97101109950809,64.54765681262178,252.0,54.54545454545454,1.7479510985382218,0.014107443280422132,1.7242571261096098,1.7704115743326378,-0.10550959042332576,-1.250932255187722,1.760540273214932,0.0008244209589429956,-1.033368655786962e-06,2,0.005896846946193857,0.00801569012360015,10.317210759444091,0.12923786999359985,10.146955373430686,10.678720687957153,1.8506731669086776,2.239206147241748,10.453990880328375,0.01684481495870836,-2.089184334378237e-05,1,0.19281838641382087,0.19281838641382087,0.07964403089978887,4.692255502584226,-16.93195325051787,20.45891881357463,0.15376967189642893,2.668406549703282,10.501617830914704,77.31958762886597,776.0,157.22132633502827,0.20260480197812922,5.845385085979211,4.594937865975252,0.0,4.979915654947611e-06,0.005527846173286733,-0.0191464655113579,0.0214686127823506,0.09930785458818886,0.2619095267066909,0.0055267427370698655,0.004371722210306176,0.04371722210306176,13.880754880939456,0.4348,51.26953125,55.920190097954915,0.05223255047062321,3.3742461786328075,-3.783030178647575,8.674675730328433,0.9195687755747487,-0.13447549426799865,11.144130757800893,5.3839999999999995,,,1199335.5604945654,1664138.5960713173,0.48828125,0.5126244521707854,9.641162690391809
89,958.372,968.368,0.0,-0.0004876759908183022,0.12102709294078036,-0.2203832708801162,0.7906263883648673,2.778548817683523,12.25085675177942,65.90509666080844,910.4,130.36973063816103,137.77921146207476,440.0,40.0,1.695792764842415,0.016926853444017564,1.6655759030873445,1.7242347287809627,-0.2313465320996536,-1.081853753264738,1.7129789636769648,0.0012051602591348334,-1.504965662471825e-06,1,0.003818178352693158,0.003818178352693158,10.179234665888819,0.06922356497466209,9.978578238952682,10.293208068487504,-1.0831905494774106,0.846553981261323,10.176425141005293,0.003539132654091075,-4.357120702191731e-06,1,0.11899043990501745,0.11899043990501745,-0.08646282918970785,9.881376339387574,-48.85156511252642,26.348248763752924,-1.4684051658230617,6.45201728265881,12.344839350953217,71.80156657963447,835.6363636363636,243.39896167702636,0.2912737792044484,7.764808354269552,7.124707928619626,0.0,-3.162933522661588e-06,0.005619381869989581,-0.0232867171407543,0.0315534431639407,0.11123949869406939,0.7699684327914764,0.005618258771530177,0.004420061109698133,0.044200611096981327,14.138120291811274,0.4356,50.78125,56.083321605914946,0.0471780554412142,3.9395980715836543,-5.214156495318537,7.094341484797135,0.3495817653114226,-1.3353749376978765,14.137606032045237,4.244000000000001,,,654245.4343102209,911892.2462297564,0.48828125,-0.19544525485370665,5.896469918826028
90,968.372,978.368,2.9828,0.0007772382286646165,0.1317072068860817,-0.2204855112208263,0.9057569513173528,3.0171556827944226,13.240345922794894,61.90672719768881,969.2,58.364372694307264,68.50790708621402,200.0,50.0,1.6469770156073562,0.007177576206059641,1.636399605456314,1.6656008251526897,0.7369966496684367,-0.43794400341887885,1.6554710318794126,0.000984618694113293,-1.2241408441063105e-06,1,0.0003363574858554763,0.0003363574858554763,10.196102409102958,0.037544054572127825,10.1487194922734,10.262478866014185,0.3722883325471862,-1.4349248364098952,10.158469342073053,0.0008803104908813491,1.1225217815758452e-06,5,0.05358087605960016,0.10333306337660275,-0.10880972575131809,6.219599234390452,-30.686824540473346,27.991215653372247,0.004247587863624995,9.424382626518806,15.813999938043711,65.10416666666667,921.6,268.6737798892925,0.2915297090812636,6.610839147273499,7.312151943195933,0.0,1.458247414099608e-06,0.00493709921206529,-0.0190634479231958,0.0217292553324443,0.05951968170150908,0.2162547047315604,0.0049361119088620065,0.0039480143046814326,0.039480143046814326,12.449587295211211,0.4348,50.29296875,54.50661455178415,0.07178069689216582,3.756464978940393,-4.748590717315648,7.650639772638027,0.4543577780806777,-1.1543275709654015,11.312217194570135,5.304,,,255302.14103445655,295270.8467354641,0.48828125,-0.5547465530785524,3.197439468977862
